id,title,popularity,runtime,price,overview
9DC1,Born to Be Wild ,124,40,6.99,"Born to Be Wild observes various orphaned jungle animals and their daytoday behavioural interactions with the individuals who rescue them and raise them to adulthood. The film unfurls in two separate geographic spheres. Half of it takes place in the rain forests of Borneo, where celebrated primatologist Dr. Birute Galdikas assists baby orangutans the other half takes place on the arid savannahs of Kenya, where zoologist Dame Daphne Sheldrick works with baby elephant calves."
3693,Invasion of the Body Snatchers ,84,115,6.99,"The first remake of the paranoid infiltration classic moves the setting for the invasion, from a small town to the city of San Francisco and starts as Matthew Bennell notices that several of his friends are complaining that their close relatives are in some way different. When questioned later they themselves seem changed, as they deny everything or make lame excuses. As the invaders increase in number they become more open and Bennell, who has by now witnessed an attempted replacement, realises that he and his friends must escape or suffer the same fate. But who can he trust to help him and who has already been snatched"
4F5B,Out of the Past ,133,97,7.99,"Jeff Bailey seems to be a mundane gas station owner in remote Bridgeport, CA. He is dating local girl Ann Miller and lives a quiet life. But Jeff has a secret past, and when a mysterious stranger arrives in town, Jeff is forced to return to the dark world he had tried to escape."
4F53,Bardelys the Magnificent ,94,90,7.99,"Rafael Sabatinis story of the swashbuckling era and of Bardeleys, the handsome courtier who could win any woman he set his mind to...and was not above boasting about it to all who would listen."
1033,Unity ,143,99,7.99,"Despite the advent of science, literature, technology, philosophy, religion, and so on  none of these has assuaged humankind from killing one another, the animals, and nature. UNITY is a film about why we cant seem to get along, even after thousands and thousands of years."
1A4B,The Red Pill ,92,117,7.99,A feminist filmmaker follows the Mens Rights Movement and begins to question her own beliefs. A look at gender politics.
0B9F,Bigger Than Life ,134,95,6.99,A seriously ill schoolteacher becomes dependent on a miracle drug that begins to affect his sanity.
0182,Steel Magnolias ,101,119,6.99,"This heart wrenching drama is about a beauty shop, in Louisana owned by Truvy, and the tragedies of all of her clients."
6719,Kingdom Come ,111,88,7.99,"The documentary, Kingdom Come follows a firsttime director Daniel Gillies as he tries to raise a million dollars to finance his first film, Broken Kingdom. This emotionallycharged journey is interwoven with over 30 rare interviews from acclaimed indie darlings including Mark Ruffalo, Illeana Douglas, Don Cheadle, Kevin Smith, Edward Burns, Tim Roth, Morgan Spurlock, Selma Blair, Robert Townsend, Bill Pullman and many more."
0FA1,Drive ,86,100,6.99,A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.
84F4,Catastroika ,100,87,6.99,They travel round the world gathering data on privatization in developed countries and search for clues on the day after Greeces massive privatization program.
71C4,Kill Your Darlings ,81,104,6.99,"A murder in 1944 draws together the great poets of the beat generation Allen Ginsberg, Jack Kerouac and William Burroughs."
93A5,Charade ,106,113,7.99,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husbands World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name"
93A6,The Woman in the Window ,136,99,7.99,A seductive woman gets an innocent professor mixed up in murder.
1024,Starred Up ,129,106,6.99,"19yearold Eric, arrogant and ultraviolent, is prematurely transferred to the same adult prison facility as his estranged father. As his explosive temper quickly finds him enemies in both prison authorities and fellow inmates  and his already volatile relationship with his father is pushed past breaking point  Eric is approached by a volunteer psychotherapist, who runs an anger management group for prisoners. Torn between gang politics, prison corruption, and a glimmer of something better, Eric finds himself in a fight for his own life, unsure if his own father is there to protect him or join in punishing him."
84F6,Heathers ,129,102,6.99,A girl who halfheartedly tries to be part of the in crowd of her school meets a rebel who teaches her a more devious way to play social politics by killing the popular kids.
9DBD,Can't Help Singing ,98,90,7.99,"With the California Gold Rush beginning, Senator Frosts singing daughter Caroline loves a young army officer the Senator cant stand him, and has him sent to California. Headstrong Caroline follows him by train, riverboat, and covered wagon, gaining companions en route a vagrant Russian prince and gambler Johnny Lawlor, who just might take her mind off the army."
A70A,Rush ,106,123,7.99,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motorracing season.
235B,L.A. Confidential ,97,138,7.99,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an allnight diner.
5869,LA 92 ,117,114,8.99,"Twentyfive years after the verdict in the Rodney King trial sparked several days of protests, violence and looting in Los Angeles, LA 92 immerses viewers in that tumultuous period through stunning and rarely seen archival footage."
0B90,Girls Trip ,112,122,6.99,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood."
0FBA,Elizabeth ,133,124,6.99,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley."
2D89,The Perks of Being a Wallflower ,99,102,7.99,"A comingofage story based on the bestselling novel by Stephen Chbosky, which follows 15yearold freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope  and the unforgettable friends that help us through life."
93BE,Up In Smoke ,94,61,7.99,"The Bowery Boys In order to be able to get the names of winning horses at the track, Sach agrees to sell his soul to the devil."
369F,The Wedding Night ,124,83,7.99,"While working on a novel in his country home in Connecticut, married writer Tony Barrett Cooper becomes attracted to Manya Sten, the daughter of a neighboring farmer. Manya is unhappily engaged to Frederik Bellamy. Due to a snowstorm, Tony and Manya are trapped together in his house overnight. The next day, Manyas father insists her wedding to Frederik take place in spite of Manyas misgivings. Drunkenness and jealousy result in tragedy at the wedding reception that night."
890B,The Old Maid ,106,95,7.99,"Delia marries Jim, not Joe After Delia breaks her engagement to Clem and marries Jim, Clem promises to marry Delias cousin Charlotte, but he dies at the battle of Vicksburg leaving Charlotte an unwed mother. She and her daughter Tina, presumably an orphan, move in with Delia who legally adopts the girl. Charlotte watches her daughter grow up and get married, never able to claim her as her own. CORRECTION Delia breaks her engagement to Clem, in favor of wealthy Jim. Cousin Charlotte comforts Clem, and becomes pregnant. Clem dies in the war before he can marry her, and Charlotte raises her daughter as a foundling. When Jims brother, Joe, falls in love with Charlotte, Delia, out of spiteful jealousy, destroys the forthcoming wedding, and eventually takes Charlottes child from her."
